epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
0,14000,0.7253991646564366,0.7474018663238128,0.7477539418396598,0.7464304154754682,0.750706222657733,0.7485317567832775,0.7155809056252302,0.7222901592445322
0,15000,0.7237233471339537,0.7461526819612829,0.7462792905608937,0.7447144783482211,0.7479670114878809,0.7459800859831964,0.7183347524080912,0.728180000745431
0,16000,0.7341241500136868,0.7567484599626089,0.7572390233162806,0.7557550660386231,0.7586155457944637,0.7567099652741215,0.7266502084404749,0.7351108097989187
0,17000,0.7252440084302862,0.7492086736205317,0.7504754286635849,0.7489652339507521,0.7522293710975148,0.7499888930201796,0.7198520329873044,0.7307955274614659
0,18000,0.7287208485328691,0.751737534796331,0.7541827050119947,0.751809513493691,0.7556878202342729,0.7533374344769511,0.7233891092767588,0.7345875841121542
0,19000,0.7408535595648243,0.759154671587574,0.7618754886639845,0.7596783854721262,0.7632006558532671,0.7608470410828985,0.7329809291058182,0.7397712293852309
0,20000,0.7455853152715983,0.762800284423735,0.7665205191520092,0.7638288847777113,0.7672043663038612,0.7647097465955678,0.733701491676737,0.7382521927497389
0,21000,0.74439937556699,0.7638799951332677,0.766913043501547,0.7640801198265361,0.768220409982917,0.7648688445701316,0.7368405740524184,0.7444480155308806
0,22000,0.7524067373034967,0.7697301877826477,0.7712210390300638,0.7695431449489412,0.7722300020622357,0.77027467926161,0.7392076958376151,0.7426230694316079
0,23000,0.7399202976369452,0.7596391007475066,0.7616891140704087,0.7597213659288337,0.7627109620464733,0.7605839928586613,0.7311325401012203,0.7388429387090203
0,24000,0.7454427467590212,0.7702191525328991,0.7703105289024775,0.7691708386421866,0.7719860645544548,0.7702353002308753,0.7399199844264507,0.7517832768207806
0,25000,0.7467327469682571,0.7675222681094725,0.7712275674186759,0.7683403665388199,0.7717679280430569,0.7688247832432278,0.7364294091136386,0.7446513163829244
0,26000,0.752546852170909,0.7730089444937513,0.7750682765188613,0.7726928090442662,0.7761244138622131,0.7734405942578296,0.7462886777177534,0.7553693753809948
0,27000,0.7517461427207429,0.772707855317995,0.7739274305406473,0.7722508478851716,0.7743757307302268,0.7726430456647283,0.7450369584522498,0.7547216400585407
0,28000,0.7560857663253027,0.7742091392721965,0.7778675111079248,0.7752444834030687,0.7783813186738947,0.7757606510190679,0.7430566257793907,0.7482947761926884
0,29000,0.7567738294710623,0.7745141270271558,0.7782437458922099,0.7757097773184789,0.778717807908118,0.7760603006920516,0.7395320492436157,0.7416226185632502
0,30000,0.7618454362937658,0.7782659178725345,0.7802963513910973,0.7770874722194189,0.7819558262450441,0.7786611227716042,0.7498988776057122,0.75142192425824
0,31000,0.764604686658904,0.7821988636472004,0.7836177550796216,0.7815477439807741,0.7846065355518999,0.7822223474548009,0.7494022295204761,0.7516366717374003
0,32000,0.7593800752759956,0.7758841012821981,0.7794532974279976,0.776083249106465,0.7801134839964665,0.7767752104380873,0.7493616986210918,0.7537100966558377
0,33000,0.7608630804579823,0.7769736233864022,0.7817844605603113,0.7783886741850079,0.7818399060702694,0.7782209178414795,0.7479359246880883,0.7499300353283156
0,34000,0.7552211342008309,0.7728886079091054,0.7762103689670934,0.7733739091584286,0.7764085012881796,0.7734450088516235,0.7442841282998497,0.7492345034858379
0,35000,0.756954047987517,0.7745436110332682,0.7776406840646459,0.7746004082254893,0.7782450817846838,0.7744780398136396,0.7442946442142246,0.7485400735149957
0,36000,0.7590270529100935,0.7743166589193506,0.7770781421461062,0.7739286034914071,0.7770941896141311,0.7737857208305248,0.7492874940141883,0.7529271405994971
0,37000,0.7654560580411538,0.7827202572454539,0.7854809614238101,0.7826037660618593,0.7857608575297587,0.7825559937868982,0.7539310476510384,0.7581786495616976
0,38000,0.7701960656649863,0.786919769040379,0.7885067034652566,0.7857931953091818,0.789162047071811,0.7859623982729258,0.7600344846542506,0.7638158420640839
0,39000,0.7664398399194752,0.7832218768087088,0.7847645443409051,0.7825139403770939,0.7852188334665624,0.7824439438875075,0.7596981318194507,0.7664460075802568
0,40000,0.765294627576144,0.7844898919186551,0.7870757660114547,0.7853420740014169,0.7869339525976828,0.7845326588520836,0.7562792662577122,0.7643660524082029
0,41000,0.7612271016889197,0.7798326111245447,0.7828830305720532,0.7808028270965922,0.7822756872597214,0.7801698480120798,0.7510765845976148,0.7585781622929216
0,42000,0.7611856752634036,0.7794290805969536,0.7818888089188427,0.7792566694459424,0.7819645373572854,0.7791515946403331,0.7532268496340491,0.7603777994420783
0,43000,0.767147429030956,0.785050901900434,0.787691345390012,0.7851830169521482,0.7870507211696964,0.7844765571975123,0.758566069009717,0.7660228673997574
0,44000,0.7634140462440595,0.7814992973281234,0.7846428685541589,0.7821658920941975,0.784437359232184,0.7816158561274231,0.7498205112989635,0.753783970372299
0,45000,0.7642763950753892,0.7813501175098704,0.7841624257670504,0.7811609163116849,0.7834412395129955,0.7800777038203762,0.7526883845485919,0.7581399182182427
0,46000,0.7743372593066211,0.792566020267878,0.794500436783827,0.7927089349572524,0.7936804144847669,0.7913968984646135,0.760321957924704,0.7654390424725281
0,47000,0.7680167577216869,0.7849584331672673,0.7861210288590159,0.7839434039970339,0.7858574659818358,0.7836212578672441,0.7596947098446492,0.766100087412708
0,48000,0.7661076607917373,0.7827374921327928,0.7857323106137427,0.7832879462493219,0.7855477768579291,0.7826290365419323,0.7515069793402057,0.7542476575250348
0,49000,0.7644117233892936,0.7818956890607524,0.7849113385409736,0.7821477657471686,0.7839097797115206,0.7811745675666574,0.7513025525416166,0.7553838273482635
0,50000,0.771046458625207,0.7895494719227807,0.790839380582111,0.7884715441326279,0.7906976239773444,0.7880924762553707,0.7630692220439237,0.7688542672493401
0,51000,0.7689124965178065,0.7862914543590788,0.7879307048427058,0.7861217578135065,0.7865582467104559,0.7847219863848758,0.7582814837897776,0.764821481548122
0,52000,0.7683824183517783,0.7859861598551601,0.788719566883296,0.7859191491327587,0.7876089104709978,0.7850564243380949,0.7615621154475783,0.7691165361136085
0,53000,0.763087390494638,0.7823499473813582,0.7850308884127764,0.7820773297554995,0.784036311918856,0.781490752838241,0.7570002047455936,0.7657381280881831
0,54000,0.7699563464135446,0.7863880533709453,0.7907023117565943,0.7871179061877918,0.7894113962669038,0.7860332951190054,0.7602051104222664,0.7657001180664175
0,55000,0.7665384651743439,0.783304700709283,0.785483309035733,0.7838654235161725,0.7840450720050651,0.7822815629925285,0.7580775433059317,0.7648825403091207
0,56000,0.7732594281398937,0.7874403049867951,0.7909909985512915,0.7883932433668479,0.789382600774674,0.7871186375050224,0.762491548114498,0.7670104795000541
0,57000,0.7696074763829155,0.7852987519074629,0.7879189355789805,0.7855247307111002,0.7868395190906772,0.7845193741454068,0.7599886904267383,0.7651926490640553
0,58000,0.7734864667387724,0.7883862611556238,0.7920676290778186,0.7894525643825943,0.7908049998460518,0.7883049016688717,0.762312962458376,0.7671774304751401
0,-1,0.7720900758716156,0.7872159845472917,0.7906906986190435,0.7877929582550758,0.7897923407624482,0.7871254417801807,0.7619942960749132,0.7656417774878825
1,1000,0.7654372240086211,0.7808376819072503,0.7844470802010672,0.7819063403136545,0.7822416703024163,0.78015558287768,0.7569522518682242,0.7637549307792334
1,2000,0.7651955919012272,0.7805064300948924,0.784536916433589,0.7819800271972468,0.7823951981428401,0.7803583534802478,0.7550758253722307,0.7607715001054999
1,3000,0.7669347411364119,0.7811488771574691,0.7852182780990661,0.7822292088638716,0.7826090561413778,0.7803754887233897,0.7589768800865144,0.7650315393126149
1,4000,0.7713649685603604,0.7868357031460653,0.7899374633141546,0.7876293407044392,0.7882973296641437,0.786338478603637,0.7638043691099538,0.7699182679836184
1,5000,0.773437513591767,0.7884463483857027,0.7916926336317432,0.7889504643919616,0.7903767707028921,0.7879833142583288,0.7657072192752374,0.7710889840940331
1,6000,0.7708303661389515,0.7872327692563839,0.7904251410040761,0.7879309939375245,0.7886469122648398,0.7867825625399975,0.7623773945477513,0.7696207624402281
1,7000,0.7698220570906544,0.7849140790441314,0.787527772609029,0.7850812339637573,0.7857252906114807,0.783627777444697,0.7622423959562038,0.7681957347664099
1,8000,0.7750838684691317,0.7909677362467359,0.7943585715853122,0.7920771142365287,0.7920966090331769,0.7903213710319891,0.7660528028298359,0.7736417883468538
1,9000,0.7717545216115524,0.7883852077741138,0.7919273813209559,0.7893434344140441,0.7896526970284956,0.7878192785579373,0.7642212083772729,0.7725653747926213
1,10000,0.7776445665098886,0.792517675038785,0.7965238736796084,0.7943031211107979,0.7938046924321235,0.7923758510974944,0.767695917234744,0.7740520359609309
1,11000,0.7738393715024574,0.7877308710236167,0.7918710092570201,0.788840987448083,0.7892449506028316,0.7869255537418801,0.7640954368897277,0.7685232065226508
1,12000,0.7748285616584358,0.788590711474653,0.7918321791534289,0.789118012550293,0.7892056282893044,0.7871776909265586,0.7675250802916226,0.7736765034713348
1,13000,0.7798395280410824,0.7933404780977135,0.7968245095829722,0.7945983650867912,0.7939790480000397,0.7923416589030796,0.7700160296685405,0.7755636313101487
1,14000,0.7763832455283219,0.7891908204297198,0.7919735964017909,0.7896359043667702,0.789392515934187,0.787737016745862,0.7659591777167508,0.7702706472303577
1,15000,0.7768496521492412,0.7909883483606046,0.793645660312765,0.7916223559155776,0.7909819291394118,0.78978831728334,0.7675270659166311,0.7735730249542037
1,16000,0.7801148090554322,0.7932160598623849,0.7952384688833861,0.793288851727566,0.7929537223704781,0.7916981210924192,0.7719730028840744,0.7766542441624364
1,17000,0.7718851858837589,0.7860932649112808,0.7892681477404994,0.7874417711799778,0.7857067319694997,0.785087258878947,0.7617373386195605,0.7682973149076858
1,18000,0.7737752273160023,0.7888604358600809,0.7926900397643754,0.7903263710354396,0.7896731429877193,0.7881051335482732,0.7645850634131679,0.7715428527346548
1,19000,0.775283952178091,0.789172866680675,0.7937595129793227,0.7909674924743256,0.790945229831244,0.7887091884247428,0.7648349403697258,0.7698569387597998
1,20000,0.7791592586721191,0.793239885501603,0.7961827537403376,0.794238688681991,0.7933134622123428,0.7921828865515161,0.7690629068477255,0.7748143371987468
1,21000,0.7813554656112893,0.7960430208880339,0.7990076871247143,0.7972908669449154,0.7966892426270442,0.7951255665182341,0.769175973522572,0.774383623378375
1,22000,0.7774625627442675,0.7909800245114437,0.7942577301532763,0.7921210235195,0.7913556273186535,0.7896637709340439,0.7669193153778018,0.7717862975388687
1,23000,0.7777567766014257,0.7929582874425005,0.796164576893938,0.7935911846764226,0.7933642915795409,0.7917664065408446,0.7691897915767214,0.7751824762428391
1,24000,0.7825573351329119,0.7968964698755847,0.7987966076873623,0.797176224517045,0.7963777744601185,0.795288306844066,0.7754887252217346,0.7819374470966873
1,25000,0.7820337868656696,0.7951338191929685,0.7984183026656348,0.7957498765576181,0.7954692842224036,0.7934688516674115,0.7713745774194902,0.7760210657895302
1,26000,0.7835471777720722,0.7964829749283058,0.7990207837888542,0.7967477740434309,0.7972701316085914,0.7953365168417491,0.7740466577249981,0.7783905264994534
1,27000,0.7781933590343157,0.7925584882342105,0.7958788428757717,0.7935281365902078,0.7933534118148703,0.7915972171081935,0.7694558671952189,0.7756900299738902
1,28000,0.7771673563524639,0.7922231214547276,0.7957020265584389,0.7932924353599322,0.7939192109334927,0.7917575143718413,0.7678471583886763,0.7742409150948371
1,29000,0.7838626915459306,0.7979930275718327,0.8009610721371168,0.7989123395941601,0.7988849747161866,0.7972472779468626,0.7731029510061594,0.7779702539674259
1,30000,0.7794225602242544,0.7928741396975967,0.797071582341867,0.7944989682210433,0.794255639433203,0.7923276446585327,0.7692742624656048,0.77507896905397
1,31000,0.7839037272611702,0.797351190829962,0.8001041784593881,0.7982606434148801,0.7977504830524949,0.7964298538952052,0.7730010743747537,0.7781802950376446
1,32000,0.7809485937574467,0.7942770143312156,0.7973575041251577,0.7946020732744035,0.7952293522817319,0.7932070598561738,0.7722358273549568,0.7777539869142633
1,33000,0.7818438063680606,0.794648874018445,0.7982364730899169,0.7957684886701065,0.7961517596497949,0.7942991104318738,0.7717501308014675,0.7759290728434827
1,34000,0.7769855448360973,0.7921058010890659,0.7965084123085548,0.7938227720248556,0.7934116752658323,0.7913189571296866,0.7675289392761364,0.774311623328687
1,35000,0.7841010170909286,0.7979897232990898,0.8011963892530002,0.7986866561643923,0.7988191309592402,0.7967647295711461,0.7739291283379794,0.7783257221842687
1,36000,0.78205715128935,0.7961924284644514,0.7991971588960792,0.7966683024583375,0.7968404241884341,0.794918664946812,0.7721602706574535,0.7771097426974214
1,37000,0.780966311473902,0.7952005719080744,0.799286989914985,0.7962563537754707,0.7974106631888822,0.7947307085944929,0.7708019328729762,0.7760962544535184
1,38000,0.7831509094527427,0.7966931761409835,0.8009090950459892,0.7982562946574305,0.7981395829029737,0.7958954229214062,0.7719711398535357,0.7771439402299184
1,39000,0.7852304215000793,0.7991660194845298,0.8024182381757752,0.8001746927784907,0.7993433061144775,0.7975116962788068,0.7743574138876106,0.7803220029213539
1,40000,0.7837561123673238,0.7989334410322099,0.8018024840262421,0.799718041217799,0.7988649706513558,0.7971747761174689,0.7738072279154523,0.7797383228032476
1,41000,0.7811647486379698,0.7955814654093672,0.7986300851265712,0.7964083592184497,0.7956301338634616,0.7936953431112929,0.7707896094793754,0.7761206352532619
1,42000,0.7847998889949815,0.7990181385995574,0.8012571440843261,0.7992331423066527,0.7987665746570177,0.7971293543779379,0.7744163643528377,0.7795811536556376
1,43000,0.7899827085657092,0.8036402005081529,0.806079428987994,0.8037004140728385,0.8035743514212255,0.8015262221809465,0.7803405850531823,0.7853784548094419
1,44000,0.786955558568655,0.8002192444106597,0.8032336788360321,0.8016242880849217,0.8000949129003163,0.7989096616563689,0.774095468115467,0.7788104484974312
1,45000,0.7850139426577686,0.7998030152969848,0.8029936184878036,0.8008744263574697,0.8009252966020183,0.798928828929383,0.7756329436383684,0.7815017475077503
1,46000,0.7908628353208391,0.8043519607858232,0.8066836880524755,0.8051493901617605,0.8043530197767996,0.8032212180126029,0.77833863102776,0.7820005040797054
1,47000,0.7908134288754305,0.8049145784376138,0.8066918002793865,0.8052998956037041,0.8039913529295213,0.8032760792604277,0.7804742916206404,0.7858793768633185
1,48000,0.7883397388123466,0.8031684973356503,0.8048437619940316,0.803814837639348,0.8017876953940046,0.8015018645128914,0.7771565038743979,0.7831216685545007
1,49000,0.7903486193478162,0.8040836581095615,0.8069018837679429,0.8053470344262708,0.8038126971984274,0.8026918938038943,0.7782539004954867,0.7837166191430184
1,50000,0.7952687954311202,0.8082766094017383,0.8113529354537863,0.8095404554696616,0.8083940926667402,0.8069867544190689,0.7832968796314388,0.7877606361687132
1,51000,0.7848355344905364,0.7996056550192437,0.8026979942452304,0.8008279992791666,0.799764394661979,0.7983125277923232,0.7741177143011414,0.7803167733803784
1,52000,0.7870313579511197,0.8018711387890839,0.804504898075372,0.8020299929912376,0.8025192273703678,0.800431251674406,0.7792927952980413,0.7861315193860793
1,53000,0.7873412775231186,0.8000037033366456,0.8022519198573124,0.7997756925031363,0.7999896555888509,0.79783966091795,0.7783637862027442,0.7823459224675487
1,54000,0.7888520759381117,0.8034339405793338,0.806019767252987,0.8040096349268046,0.803891751101639,0.8020023043600297,0.7784779858289634,0.7838867349187801
1,55000,0.7910139316912389,0.8059349120561706,0.8082415190592637,0.8065163537385686,0.8062865982223497,0.8045772349626396,0.7803656201112333,0.7850218655953842
1,56000,0.7908649316606163,0.8041782496369959,0.8073584871711178,0.8052534667460405,0.8048260700762773,0.8031261360964519,0.7794211852150316,0.7833094729545692
1,57000,0.7908781982958344,0.8044304056798165,0.8066874123721542,0.8045399527339077,0.804508802167254,0.802753180323057,0.7827041141650622,0.787649572035127
1,58000,0.7891866119318062,0.8017487863914798,0.8042677826337254,0.8024490377644105,0.8016177522919775,0.8000546855782348,0.7786581018631504,0.7827162750363003
1,-1,0.7910612458942231,0.8039374320300015,0.8076915052085258,0.805496546984967,0.80511477035266,0.8031809368460143,0.7788740083653949,0.7827530028196534
2,1000,0.7848144218750104,0.7978342374266628,0.8008746209432851,0.7983297199750062,0.798500020943132,0.7963899711236263,0.7769089447810527,0.7821179667942197
2,2000,0.7901366425785615,0.8014532666145847,0.8046693358888917,0.802528123228241,0.8020291917805731,0.8005278086805427,0.780239434839012,0.783826679717193
2,3000,0.7861488794652398,0.7976039739225596,0.800435259431235,0.7985511276011116,0.7972785524708867,0.796185029882833,0.7771371319145783,0.7816691479791469
2,4000,0.7835158201929162,0.7966144275028413,0.8004108774951482,0.7982013551177369,0.7967601253061787,0.7952686473950553,0.7733082543465247,0.7788570090277837
2,5000,0.7859921323209008,0.7973968741355099,0.8009736714621053,0.7990757062549438,0.7969338181946302,0.7958480776930034,0.7751243376983282,0.7790101888487972
2,6000,0.7876085876058303,0.7992988434196093,0.8026288575904318,0.8003790772611756,0.7992370105656634,0.797639279996747,0.779488868927706,0.784283829498869
2,7000,0.7832112495352863,0.7956716167171332,0.7984474033243146,0.7962865086005514,0.7948527771013432,0.7934451311948467,0.7756716835998527,0.7814788471360745
2,8000,0.7863004287571225,0.7981627145216756,0.8012315017469247,0.7988764676832835,0.7979394693200852,0.7960863358645454,0.778229642886358,0.7826221717685115
2,9000,0.7865433754720879,0.7984968820120747,0.8008415200657829,0.7986587202020529,0.797853118304158,0.7964599090760888,0.7801881664071552,0.7851530649741826
2,10000,0.7835046299773298,0.79543584075371,0.7982256098688578,0.796065315205339,0.7951925698580522,0.7938181350109794,0.7761735714477982,0.781546222627411
2,11000,0.7843550462936109,0.7967662758355585,0.7994931633022013,0.7972510982341965,0.7961022572217035,0.7945963704234927,0.7770077874597712,0.7822343868033881
2,12000,0.7845921644157398,0.7968825196880216,0.8001168086890846,0.7984943357469723,0.7962324552242422,0.7951857178052967,0.7744230850838882,0.7791447138526664
2,13000,0.782329723167928,0.7949978066435888,0.7986758228571474,0.7964200396497415,0.7948934359616713,0.793501396358231,0.7729182786539006,0.7780630671987372
2,14000,0.7829015906149301,0.7959541080152863,0.799586593335274,0.7973050395525608,0.7954674401723991,0.7940134732240762,0.773727688069681,0.7793869905133641
2,15000,0.7832982045243932,0.7960681935032706,0.7993805895182253,0.7971545785946337,0.7954807475825365,0.7941007846722311,0.7742787913381352,0.7803979814254814
2,16000,0.783621877314876,0.7959844692462033,0.8000569997432143,0.7973833776849146,0.7966099491443127,0.7948183456656484,0.7750555946836779,0.7801588052998327
2,17000,0.786726855991142,0.7995782759967903,0.8034084695540658,0.8014690513229871,0.7995842289121178,0.7984786933874228,0.7763193772805975,0.782112258605227
2,18000,0.7887101716661535,0.8012735689816768,0.8044353365172996,0.80216658027411,0.8012774690696388,0.799738537673225,0.7801236458950818,0.7850511592099062
2,19000,0.7817754420817761,0.795537556126396,0.7987796869670538,0.797016969958743,0.7950241603385255,0.7938835033834929,0.7733911592798742,0.7800814013318246
2,20000,0.7864001838526982,0.7988789961547793,0.8017403853431482,0.8000890592674368,0.7982431441095599,0.7972046693765327,0.7762163130315451,0.7812205533635171
2,21000,0.7885414070527381,0.7996661176944215,0.8033219426868885,0.8011163891579027,0.7996976340351882,0.7981715472679848,0.778167768499347,0.7818749114663424
2,22000,0.7870702202104634,0.7989339606055221,0.8017684989709497,0.7997396835814892,0.7982053801796658,0.796905389810566,0.7787589858086745,0.783347088638891
2,23000,0.7858642311100943,0.798705444433586,0.8026275910181419,0.8004661289226744,0.7984282017000146,0.7970076005539665,0.7768249529546718,0.7824642737785554
2,24000,0.7864406041752954,0.799515934316757,0.802739335063938,0.8008768623022113,0.7987494027904284,0.7977088174112834,0.7765022146505534,0.7823785933086004
2,25000,0.7904661739042291,0.803277761470275,0.8053398230061437,0.8039032256007013,0.8018841755558671,0.8010876186754146,0.7824421645767888,0.7889886263400057
2,26000,0.7879547025553721,0.8006209332999692,0.8029900863550741,0.8014559498904579,0.7994362060127573,0.7986068578868107,0.7788676740719247,0.7844929097143319
2,27000,0.785833282278517,0.7984217004655292,0.8010903130239047,0.7997159647039105,0.7972393215175244,0.796391921484686,0.7764934916286712,0.7819927638608407
2,28000,0.7863052886644261,0.7991954198606911,0.801973111695268,0.800484422529605,0.7980948360265379,0.7971853633133873,0.7768549069471413,0.782788953022399
2,29000,0.7863240867777559,0.8000530361109042,0.8029492231095,0.8012706881967706,0.7991952873258086,0.7980676539578527,0.7764390718138265,0.783230588365018
2,30000,0.7904366539416521,0.8032217571588826,0.8055915797418547,0.8043995764770462,0.8020008709222202,0.8010560439205283,0.781643319422676,0.7877430416610572
2,31000,0.7897404839641591,0.8030088353037578,0.8059891149149432,0.8043756227238607,0.8024294824479397,0.8014936314111242,0.7792070047930971,0.7852905988769255
2,32000,0.7925466038973885,0.8054080458604499,0.807627524854714,0.8060630295823084,0.8046011500613827,0.8035133836946565,0.7838164324313783,0.789276703051266
2,33000,0.7899502317517619,0.8029643939919495,0.8062543603664563,0.8047253952072353,0.802541836537036,0.8018323967694649,0.7789065624196865,0.7841046033965355
2,34000,0.7908545945099694,0.8035228943773766,0.806374950178572,0.8047903454299941,0.8030319045580214,0.8023242209522945,0.7820351974506428,0.7877216058926676
2,35000,0.7903282771806671,0.8028597142044065,0.8057654487981281,0.8041579553138596,0.8017730685775046,0.8010211487009921,0.7802833036527294,0.7858502949927152
2,36000,0.7883915938558929,0.800223246192781,0.8038511952668641,0.8025806748659309,0.7994078011747008,0.7988042398754311,0.7766166554619585,0.7810881529162743
2,37000,0.7891523463441665,0.8017164038068548,0.8046592017428152,0.8033809654538071,0.8009816482083094,0.8004003228274389,0.7775450364140152,0.7824338602506554
2,38000,0.7886152071810044,0.8017230657331604,0.8044414905630879,0.8033874334298011,0.801064554044701,0.8006446076935313,0.7763856276372788,0.7811554269840533
2,39000,0.7859957021951334,0.7988505423984882,0.8018006426622637,0.8004905673735064,0.7979143656869068,0.7975101340001484,0.7744491482136957,0.7798624652376741
2,40000,0.7889385133836149,0.8011681116135257,0.8041221196856067,0.8026921162239765,0.8003393088017743,0.7995831514449948,0.778543037028736,0.7835269410761765
2,41000,0.7893462089677029,0.8010586916091882,0.8039684407192138,0.8026369560435612,0.8003037253054179,0.7996636995432866,0.7790511258225392,0.7841211692442668
2,42000,0.7911717584541126,0.8024076320418859,0.80513599251794,0.8040145886668781,0.8016204246753964,0.8012373234050618,0.7801714004073674,0.7845358990678428
2,43000,0.7894346289350886,0.8013812096253558,0.8046274192661145,0.8027869027662581,0.800974176015133,0.799837235250234,0.7789689721285173,0.7836150745889556
2,44000,0.789044975934886,0.8010579122492199,0.8043336076038781,0.802636977395889,0.8004293573494158,0.7995295482051556,0.7797399690052451,0.7850202357010212
2,45000,0.7900218844930031,0.8020466175578704,0.8055240737247618,0.804034417862057,0.8016581517639632,0.8009071843871939,0.7794498215956789,0.7844611000838388
2,46000,0.7911357601627792,0.8034556185302372,0.8069876542819694,0.8052411311543647,0.8030312500372564,0.8019341103627904,0.7812060306664741,0.7864233452102473
2,47000,0.7902540695781071,0.8017765586526386,0.8055692274514943,0.8038618928319636,0.8015132100588289,0.8004625381728655,0.7794463529331027,0.7844189612647229
2,48000,0.7936625118128969,0.804776957520399,0.8080799282939787,0.8063294923996492,0.8046520012646801,0.8036395012194141,0.7835013814748286,0.7878668266334553
2,49000,0.7914407363122542,0.8027609436736105,0.8057233249945734,0.8036306489001377,0.801901455479509,0.8005177044029342,0.7830917202261765,0.7877932820987158
2,50000,0.791688692011772,0.8034070419842585,0.8065989622443062,0.8045002171158946,0.8026850087393984,0.8012326703769397,0.7821659888089498,0.7867895927939594
2,51000,0.7892877548005817,0.8007007127144563,0.8047674370040648,0.8026028830663104,0.8006473930299169,0.7990035709738457,0.7792137875400825,0.7837289696853494
2,52000,0.7880163232583758,0.799302946625288,0.8031962601457945,0.80090193171453,0.7991515999587072,0.7974882549814907,0.7777167812062413,0.7819129186100092
2,53000,0.7892551722643679,0.8011424923787639,0.8046292638863228,0.8025705574212262,0.8008462109492086,0.799817165841366,0.778876462416793,0.7838616492993016
2,54000,0.7873294629345996,0.7994366709168608,0.8028954741790819,0.8009682627211596,0.7988604560742377,0.7978894936925536,0.7757391878884039,0.7802831078767184
2,55000,0.7886746321366488,0.8003572462852557,0.803871010747762,0.8022498116482749,0.7997538473039258,0.7988598555721751,0.7774465759168774,0.7822060273532119
2,56000,0.7907292737601619,0.8018945035738914,0.8053142261157356,0.8035179744451557,0.8015202771037193,0.8003705220951293,0.7804187277444647,0.7848926875702941
2,57000,0.7892916693736653,0.8002716714931036,0.8041129086977008,0.802101818663581,0.7998842633592551,0.7987536811216788,0.7779695419537074,0.7819877691954722
2,58000,0.7868060155377794,0.7981426700238571,0.8018316233339609,0.7997546604601522,0.7976419141810123,0.7964137079765893,0.7759703192491338,0.7800773354927198
2,-1,0.789667421026398,0.8001064062544971,0.803614533049546,0.8016601172911426,0.7997242995296228,0.7986201685740244,0.7792095092765576,0.7827333924858354
3,1000,0.7896368224893309,0.8005983478751302,0.803971957579116,0.8019208665814087,0.7999747221753801,0.7987267718504394,0.7800361911505621,0.7844236641149435
3,2000,0.7914960771360984,0.8025616748528188,0.8057250218797065,0.8040299427700007,0.8014519024331436,0.8002984722233427,0.7821569867675977,0.7872181891751476
3,3000,0.7890423979748846,0.7999838243193682,0.8030465656892647,0.8012496294633764,0.7986358566335472,0.7977665523265718,0.7803680320699966,0.7856570457490315
3,4000,0.7895374534207329,0.8006992999020935,0.8037956733832488,0.8020368433530146,0.7993232332664314,0.7984750279044663,0.7800127296121041,0.7849169544909556
3,5000,0.7873133668729305,0.7990176795245075,0.8024303541423481,0.8005555151053573,0.7978245931553177,0.7968805570532153,0.7787125730291111,0.7844458918882901
